Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1758588888,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758588889,5,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588889,5,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588890,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588890,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588890,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588891,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588891,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588891,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588892,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588892,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588892,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588893,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588893,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588893,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588894,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588894,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588894,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588895,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588895,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588895,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588896,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588896,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588896,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588897,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588897,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588897,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588898,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588898,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588898,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588899,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588899,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588899,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588900,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588900,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588900,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588901,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588901,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588901,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588902,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588902,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588902,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588903,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588903,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588903,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588904,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588904,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588904,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588905,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588905,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588905,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588906,0,MQTT,CONNECT,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588906,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588906,0,,Aggregated,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588907,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588907,0,MQTT,DISCONNECT,0.000000,0.000000,880,880,880,880,880,880,880,880,880,880,880,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588907,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588908,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588908,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588908,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588909,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588909,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588909,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588910,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588910,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588910,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588911,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588911,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588911,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588912,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588912,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588912,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588913,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588913,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588913,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588914,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588914,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588914,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588915,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588915,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588915,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588916,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588916,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588916,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588917,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588917,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588917,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588918,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588918,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588918,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588919,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588919,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588919,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588920,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588920,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588920,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588921,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588921,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588921,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588922,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588922,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588922,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588923,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588923,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588923,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
1758588924,0,MQTT,CONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,120.0,115.81826210021973,107.10549354553223,120.51010131835938,0.0
1758588924,0,MQTT,DISCONNECT,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,881.798505783081,883.2485675811768,881.798505783081,884.2973709106445,0.0
1758588924,0,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,880.0,595.4622030258179,107.10549354553223,884.2973709106445,0.0
